,state,city,confirmed,deaths,estimated_population,death_rate,city_ibge_code
1704,PA,Viseu,1100,21,61751.0,1.0,1508308.0
1705,PA,Vitória do Xingu,1048,21,15279.0,0.2,1508357.0
1706,PA,Xinguara,2631,26,45086.0,0.1333,1508407.0
1707,PA,Água Azul do Norte,774,0,27615.0,0.0,1500347.0
1708,PA,Óbidos,2821,47,52306.0,0.5,1505106.0
1709,PB,Aguiar,37,0,5630.0,0.0,2500205.0
1710,PB,Alagoa Grande,1669,29,28439.0,0.0455,2500304.0
1711,PB,Alagoa Nova,396,10,20921.0,0.3333,2500403.0
1712,PB,Alagoinha,1062,12,14560.0,0.0122,2500502.0
1713,PB,Alcantil,79,0,5509.0,0.0,2500536.0
1714,PB,Algodão de Jandaíra,31,0,2577.0,0.0,2500577.0
1715,PB,Alhandra,697,18,19727.0,0.5,2500601.0
1716,PB,Amparo,18,0,2251.0,0.0,2500734.0
1717,PB,Aparecida,341,6,8416.0,0.0385,2500775.0
1718,PB,Arara,239,6,13542.0,0.0303,2500908.0
1719,PB,Araruna,281,8,20463.0,0.0714,2501005.0
1720,PB,Araçagi,545,6,16921.0,0.0127,2500809.0
1721,PB,Areia,531,5,22656.0,0.0278,2501104.0
1722,PB,Areia de Baraúnas,13,0,2116.0,0.0,2501153.0
1723,PB,Areial,98,2,7027.0,0.0769,2501203.0
1724,PB,Aroeiras,239,1,19116.0,0.0048,2501302.0
1725,PB,Assunção,47,0,4029.0,0.0,2501351.0
1726,PB,Bananeiras,453,2,21269.0,0.0152,2501500.0
1727,PB,Baraúna,143,0,4964.0,0.0,2501534.0
1728,PB,Barra de Santa Rosa,128,1,15497.0,0.0323,2501609.0
1729,PB,Barra de Santana,105,3,8349.0,0.0319,2501575.0
1730,PB,Barra de São Miguel,74,2,6065.0,0.5,2501708.0
1731,PB,Bayeux,2195,117,97203.0,1.0,2501807.0
1732,PB,Baía da Traição,775,7,9096.0,0.0345,2501401.0
1733,PB,Belém,1127,17,17705.0,0.0151,2501906.0
1734,PB,Belém do Brejo do Cruz,147,2,7349.0,0.0526,2502003.0
1735,PB,Bernardino Batista,127,0,3536.0,0.0,2502052.0
1736,PB,Boa Ventura,138,2,5307.0,0.027,2502102.0
1737,PB,Boa Vista,146,1,7136.0,0.0172,2502151.0
1738,PB,Bom Jesus,51,1,2575.0,0.0667,2502201.0
1739,PB,Bom Sucesso,28,0,4956.0,0.0,2502300.0
1740,PB,Bonito de Santa Fé,185,6,12022.0,0.2,2502409.0
1741,PB,Boqueirão,609,8,17870.0,1.0,2502508.0
1742,PB,Borborema,55,0,5287.0,0.0,2502706.0
1743,PB,Brejo do Cruz,615,9,14206.0,1.0,2502805.0
1744,PB,Brejo dos Santos,76,0,6464.0,0.0,2502904.0
1745,PB,Caaporã,996,18,21955.0,0.0183,2503001.0
1746,PB,Cabaceiras,132,0,5661.0,0.0,2503100.0
1747,PB,Cabedelo,3340,78,68767.0,0.5,2503209.0
1748,PB,Cachoeira dos Índios,225,7,10305.0,0.5,2503308.0
1749,PB,Cacimba de Areia,12,0,3695.0,0.0,2503407.0
1750,PB,Cacimba de Dentro,374,9,17178.0,0.0254,2503506.0
1751,PB,Cacimbas,65,2,7199.0,0.0417,2503555.0
1752,PB,Caiçara,462,10,7191.0,0.0833,2503605.0
1753,PB,Cajazeiras,2764,53,62289.0,0.5,2503704.0
1754,PB,Cajazeirinhas,37,0,3205.0,0.0,2503753.0
1755,PB,Caldas Brandão,334,2,6046.0,0.0714,2503803.0
1756,PB,Camalaú,33,0,6031.0,0.0,2503902.0
1757,PB,Campina Grande,13853,408,411807.0,0.1667,2504009.0
1758,PB,Capim,157,7,6620.0,0.0526,2504033.0
1759,PB,Caraúbas,69,0,4185.0,0.0,2504074.0
1760,PB,Carrapateira,66,1,2687.0,0.0161,2504108.0
1761,PB,Casserengue,417,5,7499.0,0.0237,2504157.0
1762,PB,Catingueira,20,2,4935.0,0.1818,2504207.0
1763,PB,Catolé do Rocha,776,19,30684.0,0.0645,2504306.0
1764,PB,Caturité,123,1,4875.0,0.0159,2504355.0
1765,PB,Conceição,619,8,19007.0,0.0234,2504405.0
1766,PB,Condado,163,5,6658.0,0.0329,2504504.0
1767,PB,Conde,888,17,25010.0,0.25,2504603.0
1768,PB,Congo,104,3,4787.0,0.5,2504702.0
1769,PB,Coremas,283,7,15441.0,0.0283,2504801.0
1770,PB,Coxixola,61,1,1935.0,0.0233,2504850.0
1771,PB,Cruz do Espírito Santo,644,20,17461.0,0.1667,2504900.0
1772,PB,Cubati,90,1,7832.0,0.0161,2505006.0
1773,PB,Cuitegi,414,10,6775.0,0.2,2505204.0
1774,PB,Cuité,336,4,20334.0,0.1,2505105.0
1775,PB,Cuité de Mamanguape,140,9,6356.0,0.0723,2505238.0
1776,PB,Curral Velho,42,0,2512.0,0.0,2505303.0
1777,PB,Curral de Cima,93,2,5218.0,0.0408,2505279.0
1778,PB,Damião,50,1,5370.0,0.1429,2505352.0
1779,PB,Desterro,95,3,8315.0,0.04,2505402.0
1780,PB,Diamante,303,4,6528.0,0.0238,2505600.0
1781,PB,Dona Inês,132,3,10413.0,0.1111,2505709.0
1782,PB,Duas Estradas,94,2,3582.0,0.0278,2505808.0
1783,PB,Emas,65,5,3539.0,0.125,2505907.0
1784,PB,Esperança,792,14,33199.0,0.0181,2506004.0
1785,PB,Fagundes,132,5,11215.0,0.1053,2506103.0
1786,PB,Frei Martinho,21,0,2989.0,0.0,2506202.0
1787,PB,Gado Bravo,110,2,8303.0,0.25,2506251.0
1788,PB,Guarabira,4688,72,59115.0,0.0159,2506301.0
1789,PB,Gurinhém,457,10,14127.0,0.022,2506400.0
1790,PB,Gurjão,49,2,3453.0,0.1,2506509.0
1791,PB,Ibiara,182,2,5903.0,0.0161,2506608.0
1792,PB,Igaracy,17,1,6105.0,0.0833,2502607.0
1793,PB,Imaculada,113,0,11848.0,0.0,2506707.0
1794,PB,Ingá,1610,21,18144.0,0.014,2506806.0
1795,PB,Itabaiana,1201,24,24419.0,0.0222,2506905.0
1796,PB,Itaporanga,1100,18,24828.0,0.3333,2507002.0
1797,PB,Itapororoca,967,10,18823.0,0.25,2507101.0
1798,PB,Itatuba,367,5,11016.0,0.25,2507200.0
1799,PB,Jacaraú,335,10,14450.0,0.1429,2507309.0
1800,PB,Jericó,69,3,7745.0,0.2,2507408.0
1801,PB,Joca Claudino,25,0,2639.0,0.0,2513653.0
1802,PB,João Pessoa,33205,1011,817511.0,0.129,2507507.0
1803,PB,Juarez Távora,444,6,7976.0,0.0138,2507606.0
1804,PB,Juazeirinho,288,2,18298.0,0.009,2507705.0
1805,PB,Junco do Seridó,127,5,7195.0,1.0,2507804.0
1806,PB,Juripiranga,606,12,10793.0,0.0224,2507903.0
1807,PB,Juru,208,2,9849.0,0.0103,2508000.0
1808,PB,Lagoa,25,1,4653.0,0.1429,2508109.0
1809,PB,Lagoa Seca,747,16,27617.0,0.5,2508307.0
1810,PB,Lagoa de Dentro,179,0,7737.0,0.0,2508208.0
1811,PB,Lastro,41,0,2718.0,0.0,2508406.0
1812,PB,Livramento,110,0,7265.0,0.0,2508505.0
1813,PB,Logradouro,182,6,4369.0,0.0417,2508554.0
1814,PB,Lucena,531,9,13214.0,0.0192,2508604.0
1815,PB,Malta,132,3,5752.0,0.0556,2508802.0
1816,PB,Mamanguape,2697,42,45136.0,0.0238,2508901.0
1817,PB,Manaíra,33,2,10972.0,0.1538,2509008.0
1818,PB,Marcação,517,4,8653.0,0.0102,2509057.0
1819,PB,Mari,1209,23,21866.0,1.0,2509107.0
1820,PB,Marizópolis,69,1,6654.0,1.0,2509156.0
1821,PB,Massaranduba,403,7,13998.0,0.0186,2509206.0
1822,PB,Mataraca,250,7,8539.0,0.0488,2509305.0
1823,PB,Matinhas,82,2,4515.0,0.0286,2509339.0
1824,PB,Mato Grosso,21,1,2926.0,0.1667,2509370.0
1825,PB,Maturéia,55,1,6630.0,0.0435,2509396.0
1826,PB,Mogeiro,380,6,13261.0,1.0,2509404.0
1827,PB,Montadas,69,2,5738.0,0.0312,2509503.0
1828,PB,Monte Horebe,73,0,4842.0,0.0,2509602.0
1829,PB,Monteiro,1029,10,33433.0,0.0192,2509701.0
1830,PB,Mulungu,452,10,9932.0,0.024,2509800.0
1831,PB,Mãe d'Água,23,0,3999.0,0.0,2508703.0
1832,PB,Natuba,97,2,10451.0,0.0426,2509909.0
1833,PB,Nazarezinho,110,2,7286.0,0.5,2510006.0
1834,PB,Nova Floresta,110,1,10626.0,0.0099,2510105.0
1835,PB,Nova Olinda,41,0,5920.0,0.0,2510204.0
1836,PB,Nova Palmeira,89,0,4959.0,0.0,2510303.0
1837,PB,Olho d'Água,58,2,6462.0,0.0435,2510402.0
1838,PB,Olivedos,144,1,3961.0,0.0204,2510501.0
1839,PB,Ouro Velho,21,0,3046.0,0.0,2510600.0
1840,PB,Parari,15,0,1758.0,0.0,2510659.0
1841,PB,Passagem,31,0,2436.0,0.0,2510709.0
1842,PB,Patos,4945,94,108192.0,1.0,2510808.0
1843,PB,Paulista,393,2,12379.0,0.0286,2510907.0
1844,PB,Pedra Branca,119,1,3802.0,0.01,2511004.0
1845,PB,Pedra Lavrada,43,0,7899.0,0.0,2511103.0
1846,PB,Pedras de Fogo,1376,35,28533.0,0.1,2511202.0
1847,PB,Pedro Régis,102,4,6114.0,0.0556,2512721.0
1848,PB,Piancó,278,10,16111.0,0.3333,2511301.0
1849,PB,Picuí,438,3,18720.0,0.022,2511400.0
1850,PB,Pilar,573,15,11977.0,0.0269,2511509.0
1851,PB,Pilões,145,2,6576.0,0.0187,2511608.0
1852,PB,Pilõezinhos,371,4,4955.0,0.011,2511707.0
1853,PB,Pirpirituba,397,5,10584.0,0.0175,2511806.0
1854,PB,Pitimbu,706,9,19275.0,0.0465,2511905.0
1855,PB,Pocinhos,334,6,18708.0,0.0256,2512002.0
1856,PB,Pombal,758,7,32802.0,0.011,2512101.0
1857,PB,Poço Dantas,34,2,3882.0,0.2,2512036.0
1858,PB,Poço de José de Moura,32,0,4337.0,0.0,2512077.0
1859,PB,Prata,9,2,4238.0,0.25,2512200.0
1860,PB,Princesa Isabel,273,13,23549.0,0.0678,2512309.0
1861,PB,Puxinanã,325,3,13741.0,0.0093,2512408.0
1862,PB,Queimadas,1436,21,44179.0,0.0146,2512507.0
1863,PB,Quixaba,46,2,1983.0,0.0526,2512606.0
1864,PB,Remígio,344,5,19798.0,0.0476,2512705.0
1865,PB,Riacho de Santo Antônio,34,0,1974.0,0.0,2512788.0
1866,PB,Riacho dos Cavalos,83,4,8541.0,0.1379,2512804.0
1867,PB,Riachão,90,2,3619.0,0.026,2512747.0
1868,PB,Riachão do Bacamarte,240,0,4541.0,0.0,2512754.0
1869,PB,Riachão do Poço,97,3,4540.0,1.0,2512762.0
1870,PB,Rio Tinto,1262,28,24218.0,0.0526,2512903.0
1871,PB,Salgadinho,39,0,3931.0,0.0,2513000.0
1872,PB,Salgado de São Félix,313,4,12131.0,0.0194,2513109.0
1873,PB,Santa Cecília,92,0,6541.0,0.0,2513158.0
1874,PB,Santa Cruz,78,2,6581.0,0.125,2513208.0
1875,PB,Santa Helena,41,1,5871.0,0.027,2513307.0
1876,PB,Santa Inês,97,1,3593.0,0.0132,2513356.0
1877,PB,Santa Luzia,305,9,15426.0,0.2,2513406.0
1878,PB,Santa Rita,3612,164,137349.0,0.175,2513703.0
1879,PB,Santa Teresinha,72,2,4562.0,0.0299,2513802.0
1880,PB,Santana de Mangueira,46,0,5129.0,0.0,2513505.0
1881,PB,Santana dos Garrotes,123,2,6986.0,0.02,2513604.0
1882,PB,Santo André,96,0,2509.0,0.0,2513851.0
1883,PB,Sapé,1251,59,52804.0,1.0,2515302.0
1884,PB,Serra Branca,273,9,13754.0,0.0385,2515500.0
1885,PB,Serra Grande,99,1,2916.0,0.0455,2515708.0
1886,PB,Serra Redonda,311,3,7021.0,0.0107,2515807.0
1887,PB,Serra da Raiz,107,1,3131.0,0.0101,2515609.0
1888,PB,Serraria,200,3,6068.0,0.5,2515906.0
1889,PB,Sertãozinho,342,3,5089.0,0.0099,2515930.0
1890,PB,Sobrado,227,5,7815.0,0.5,2515971.0
1891,PB,Soledade,240,1,15102.0,0.0122,2516102.0
1892,PB,Solânea,764,9,26227.0,0.0123,2516003.0
1893,PB,Sossêgo,27,0,3594.0,0.0,2516151.0
1894,PB,Sousa,2471,46,69723.0,0.0323,2516201.0
1895,PB,Sumé,670,4,17031.0,0.0094,2516300.0
1896,PB,São Bentinho,88,0,4566.0,0.0,2513927.0
1897,PB,São Bento,3380,35,34344.0,0.3333,2513901.0
1898,PB,São Domingos,21,0,3097.0,0.0,2513968.0
1899,PB,São Domingos do Cariri,65,3,2630.0,0.3333,2513943.0
1900,PB,São Francisco,42,2,3384.0,0.0556,2513984.0
1901,PB,São José da Lagoa Tapada,156,1,7626.0,0.0111,2514206.0
1902,PB,São José de Caiana,104,3,6376.0,0.0469,2514305.0
1903,PB,São José de Espinharas,79,2,4656.0,0.0256,2514404.0
1904,PB,São José de Piranhas,666,16,20329.0,0.5,2514503.0
1905,PB,São José de Princesa,23,0,3950.0,0.0,2514552.0
1906,PB,São José do Bonfim,62,4,3588.0,0.069,2514602.0
1907,PB,São José do Brejo do Cruz,63,0,1811.0,0.0,2514651.0
1908,PB,São José do Sabugi,283,1,4147.0,0.0127,2514701.0
1909,PB,São José dos Cordeiros,48,0,3618.0,0.0,2514800.0
1910,PB,São José dos Ramos,269,1,5998.0,0.004,2514453.0
1911,PB,São João do Cariri,159,1,4184.0,0.0063,2514008.0
1912,PB,São João do Rio do Peixe,447,7,18026.0,0.0175,2500700.0
1913,PB,São João do Tigre,37,1,4415.0,0.0286,2514107.0
1914,PB,São Mamede,66,4,7702.0,0.1111,2514909.0
1915,PB,São Miguel de Taipu,157,5,7410.0,0.0909,2515005.0
1916,PB,São Sebastião de Lagoa de Roça,295,4,11728.0,0.5,2515104.0
1917,PB,São Sebastião do Umbuzeiro,24,1,3512.0,0.0476,2515203.0
1918,PB,São Vicente do Seridó,54,1,10848.0,0.0208,2515401.0
1919,PB,Tacima,133,3,10969.0,0.5,2516409.0
1920,PB,Taperoá,203,4,15441.0,1.0,2516508.0
